Spot ID,Name,Latitude,Longitude
93337,Jones Beach Light 8,46.15028,-123.29751
93975,Golden Gardens Light 2,47.68767,-122.40492
1230,Lake Wenatchee,47.80618,-120.72807
166182,Westport,46.90838,-124.11908
531240,Kalama 47A,46.00921,-122.85112
442,Port Kelley,46.02331,-118.94214
465,Richmond Beach,47.76952,-122.39162
486,Clatsop Spit,46.22648,-124.01424
480,West Point Light,47.6619,-122.4357
46539,Westport CG,46.904,-124.105
521793,Double Bluff - Shore Ave.,47.98355,-122.51168
479,Alki Point Light,47.5762,-122.4205
586,Astoria Airport,46.1634,-123.8837
585,Columbia River Bar,46.12,-124.51
598,Cape Elizabeth Buoy,47.34,-124.75
94840,Cape Disappointment,46.2757,-124.0522
116695,Sand Point,47.6897,-122.2648
559294,5th Ave W (South),47.68179,-122.21361
1014,Moses Lake,47.116,-119.286
48137,Megler-Astoria Bridge,46.1951,-123.8515
602,Shelton,47.23806,-123.14083
84115,Point Robinson,47.38806,-122.37444
161889,Lake Wenatchee North,47.82167,-120.75967
518924,Shrine Beach,47.91559,-120.20921
529047,Keira's Dock-Lake WA,47.71901,-122.27854
30966,Summit West-Top,47.42,-121.43
49697,Cohasset Beach,46.876,-124.121
608,Everett Airport,47.91,-122.28
584940,5th Ave W,47.68365,-122.2156
491,Hoquiam,46.9696,-123.9494
601,Bremerton Airport,47.48333,-122.63333
604,Tacoma Narrows,47.2675,-122.57611
98734,Hansville Buoy,47.907,-122.627
159812,Astoria-Youngs Bay,46.16,-123.88
518328,Rocky Bay Point,47.35846,-122.80641
4372,Toke Point,46.708,-123.965
51022,Park Point,46.74,-92.06
603,Olympia,46.9733,-122.9033
1666,Kelso,46.1167,-122.9
54600,Skunk Bay,47.92,-122.585
579684,Tok-A-Lou Ave NE,47.30044,-122.44386
605,Seatac,47.44469,-122.31437
158978,Arrowhead Point,47.73911,-122.26711
48545,Commencement Bay,47.276,-122.418
597,Destruction Island,47.68,-124.49
1337,Detroit Lakes,46.81011,-95.8571
158989,Kayu Kayu Ac Park,47.77311,-122.39111
600258,N Shore Dr,47.83888,-120.80521
9315,DOUGLAS,47.62,-119.8994
11419,Bullfrog,47.1821,-121.0313
11449,Ritzville,47.112,-118.395
15446,Coeur d'Alene Airport,47.77,-116.82
116397,Georgetown Lk-Piney Pt,46.191,-113.3
605007,Port Gamble OOC,47.8568,-122.58192
947,Brainerd,46.354,-94.194
1011,Wenatchee,47.4,-120.2
4704,Lake Superior Beach,46.775,-92.093
4778,La Push,47.913,-124.637
12075,Port Wing Harbor,46.7922,-91.3861
12423,George,47.043,-119.916
566058,N7IGG Seattle WA US,47.5445,-122.39833
5773,Canyon Ferry Lake South,46.3292,-111.5881
12441,Dirtyface,47.867,-120.817
166652,Westport Buoy,46.851,-124.972
539856,170th Ave NE,47.74438,-122.48591
945,Devil's Island,47.08,-90.73
7104,DETROIT LAKES,46.8489,-95.8464
12440,Crystal Mt-Top,46.94,-121.5
12696,Alpental-Denny Mountain,47.44,-121.44
66096,Hector International Airport,46.92528,-96.81111
944,Duluth Sky Harbor Airport,46.72287,-92.04393
1013,Yakima,46.5682,-120.5441
1016,Ephrata,47.3076,-119.5159
1371,Washington Buoy,46.05,-131.02
4531,Ottertail MN-78 Mile Post 34,46.40366,-95.60213
4556,Duluth-Pier 20,46.74854,-92.09998
9696,LONG LAKE NWR,46.6814,-100.2383
10052,Silver Bay Harbor,47.2686,-91.2517
15309,"KPKD park rapids muni, mn",46.9,-95.07
15329,"KGFK grand forks intl, nd",47.95,-97.18
93286,Duluth North Buoy,46.864,-91.929
99464,Escure,47.0375,-117.9475
113864,Oysterville,46.54711,-124.05611
161511,"Coeur D'alene, ID",47.663,-116.715
166822,"Washburn ESS,US-83,",47.30353,-101.03709
167063,K1HM,47.7,-111.95
520068,Cohasset Beach,46.872,-124.118
475,Quillayute,47.93696,-124.55757
940,Bemidji,47.5475,-94.8877
941,Grand Marais Airport,47.8383,-90.3829
943,Two Harbors Airport,47.0492,-91.7451
946,Ashland-JFK Airport,46.55222,-90.91611
1012,Ellensburg,47.033,-120.5307
1018,Pasco,46.252,-119.128
1019,Walla Walla,46.0949,-118.2879
1020,Lewiston,46.3748,-117.0154
1021,Pullman,46.7439,-117.1096
1022,Fairchild AFB,47.62,-117.65
1023,Felts Field,47.6828,-117.3226
1024,Spokane International Airport,47.6214,-117.5278
1025,Deer Park,47.9666,-117.4267
1338,Fergus Falls,46.28333,-96.15
4471,Denhoff ND 14 MP 145.6,47.48067,-100.2467
4498,Dilworth I-94 Mile Post 5,46.84679,-96.66814
4517,Platte,46.14426,-94.1041
4524,Mahnomen US-59 Mile Post 296,47.27417,-95.93363
4526,Chamberlain MN-64 Mile Post 42,46.91173,-94.72292
4536,Cass Lake US-2 Mile Post 131,47.37123,-94.47964
4537,Lake Park US-10 Mile Post 32,46.87745,-96.11144
4554,Mitchell Bridge MN-169 Mile Post 343,47.44509,-92.88758
4557,Blatnick Bridge South,46.73409,-92.09713
4679,Sterling I-94 MP 184,46.8449,-100.2474
4691,Buffalo ND 38 MP 10,47.0223,-97.5577
4695,New Town ND 23 MP 46,47.98139,-102.5729
5547,Abernathy Mountain,46.3428,-123.0833
7313,SOUTH SAWMILL CREEK,47.5619,-107.5286
11132,Helmville,46.96826,-112.97487
11434,Horse Heaven,46.0446,-119.2246
11435,Candy Mountain,46.2504,-119.3695
11450,Rocky Canyon,47.078,-120.724
11451,Ryegrass Summit,46.943,-120.165
12447,Mission Ridge-Top,47.27,-120.44
12464,Hanford-300 Area,46.364,-119.286
12469,Hanford Emergency Operations Cen WA US HMMN,46.392,-119.537
