Spot ID,Name,Latitude,Longitude
344,Dewey Beach,38.68134,-75.07507
49393,Cape May,38.96991,-74.96145
350,Seaside Heights,39.93996,-74.07075
45700,Tuckerton,39.52178,-74.31911
51219,Kite Island,39.79214,-74.16538
346,Trixies,39.87393,-74.13733
47092,Ocean City South Beach,39.2191,-74.63807
1145,LBI Island Surf,39.6571,-74.20928
2364,PT Point,39.37331,-74.49539
159536,Occoquan River,38.64016,-77.21889
159535,Grove Point Range Front Light,39.40259,-76.03768
343,Lewes YC,38.78906,-75.15821
340,Ocean City,38.32699,-75.08321
531247,Seneca Creek,39.30313,-76.35736
644833,Lewes Ferry Terminal Entrance,38.78784,-75.11815
1805,Tolly Point,38.93584,-76.43612
341,Sandy Point,39.0114,-76.39825
342,Kent Island,38.91826,-76.36443
150613,Assateague South Point,38.21178,-75.19556
186854,Mayo-Triton Beach,38.88383,-76.47703
166193,Ludlam Bay,39.17495,-74.69794
1803,Greenbury Point,38.96836,-76.4577
345,Hart/Miller,39.25277,-76.37111
166194,Barnegat Inlet,39.75727,-74.09286
85052,Herring Bay,38.73129,-76.54053
338,Point Lookout,38.0412,-76.32256
85050,Blackwalnut Harbor,38.6767,-76.33384
148273,Great Bay-Rutgers,39.52158,-74.31912
1748,Potomac L33,38.34007,-76.99355
724,Lower Hooper Island,38.26,-76.17881
46108,Cobb Point,38.24152,-76.82466
684,Raccoon Pt.,38.13866,-75.7878
1747,Dahlgren Tower 70,38.3286,-77.0219
1749,Baber Point,38.31187,-77.02638
1751,Cuckold Creek,38.31356,-76.9304
46109,Monroe Creek,38.232,-76.94929
1750,Dahlgren Pylons,38.30894,-77.00186
713,Thomas Point,38.89899,-76.43588
10371,Baltimore Key Bridge,39.219,-76.528
53990,A. City Great Island,39.36405,-74.47312
10196,Cape Henlopen,38.78346,-75.11905
114827,LBI Loveladies,39.71011,-74.13411
18566,Bay Bridge Airport,38.9767,-76.33
50379,Barnegat Light,39.76094,-74.11028
85809,Delaware Seashore,38.63306,-75.06641
146708,South Beach Haven,39.54467,-74.2555
1392,Annapolis-USNA,38.9913,-76.4891
164470,Crab Alley Bay,38.92211,-76.26211
4779,Cove Point,38.404,-76.386
12206,Harvey Cedars,39.70499,-74.1352
559534,Kitts Hummock,39.10165,-75.40162
718,Solomons Island ,38.317,-76.452
712,RRW National Airport,38.8472,-77.0346
53942,Patapsco Buoy,39.15191,-76.39115
46570,Ocean City Inlet,38.328,-75.092
84308,Annapolis Buoy,38.9631,-76.4475
548267,Beach Haven-N. Ohio,39.58957,-74.22646
53969,Brigantine,39.403,-74.367
742,Atlantic City Airport,39.452,-74.567
85992,Gooses Reef,38.5563,-76.4147
733,Ocean City Airport,38.3091,-75.1233
10206,Bishop's Head Pier,38.22034,-76.03864
12202,Seaside Park,39.94383,-74.0738
148329,Ocean City Airport,39.2635,-74.6075
150155,Cape St Claire,39.044,-76.424
719,Pax NAS,38.3,-76.4
49681,Lewes Beach,38.78713,-75.15431
53967,North Beach Haven,39.576,-74.232
566830,Bay Bridge N-13 W/B MD US MDDOT,38.992,-76.34367
732,Delaware Bay Buoy,38.461,-74.703
10400,Tolchester,39.213,-76.244
18105,Philadelphia Intl,39.8605,-75.271
339,Mason Neck- Station Moved,38.64419,-77.19889
716,Quantico,38.5017,-77.3053
10192,North Cape May,38.968,-74.96
12902,Hains Point Park,38.87331,-77.02119
164523,Stone Harbor,39.05311,-74.75811
730,Cape May Airport,39.0108,-74.9079
17825,Washington Dulles,38.9348,-77.4473
100206,West Cape May,38.94225,-74.94412
149028,Ocean City,39.27511,-74.59011
200966,Pershing Blvd,39.96286,-74.08493
1810,Annapolis Buoy,38.97588,-76.481
734,Salisbury,38.3395,-75.5037
739,South Jersey Airport,39.9408,-74.8408
5388,Island Heights,39.94004,-74.14513
10217,Brandywine Shoal Light,38.987,-75.113
10402,Piney Point Light,38.134,-76.533
10405,Woodbine,39.2184,-74.7944
114830,Waretown,39.79511,-74.18911
164522,North Wildwood,39.00511,-74.80211
12257,Atlantic City Marina,39.3785,-74.4241
17692,Easton,38.80394,-76.06908
18027,Manassas Airport,38.724,-77.5174
114489,Prospect Bay,38.92011,-76.20311
534112,Thomas Point Rd,38.91273,-76.46992
538844,Broadkill Beach-LISKA S Bayshore,38.82024,-75.2032
579655,Moorings Cir,39.07183,-76.50201
580791,24th Ave,39.90562,-74.08041
609557,E 85th St,39.60715,-74.20415
635455,Harbor Rd,39.28732,-74.62234
711,Martin Airport,39.3214,-76.4065
729,Dover,39.1402,-75.4611
731,Georgetown,38.6897,-75.3625
740,Wilmington Airport-New Castle,39.6744,-75.6057
1333,Andrews AFB,38.8214,-76.8654
1427,Fredericksburg,38.2667,-77.4495
1574,BWI,39.1733,-76.6841
10208,Eaton Point Light,38.5739,-76.0685
10224,Delaware City,39.582,-75.59
10407,Oswego Lake,39.71539,-74.5142
10412,Upper Deerfield,39.52435,-75.2009
12275,Johnstown-Marine Museum,38.32957,-76.46776
17913,CHARLOTTESVILLE-ALBEMARLE,38.1385,-78.4554
18057,Toms River Air Park,39.9235,-74.2971
53964,IH Toms River,39.942,-74.149
99965,White Clay Creek West Grove-SECCRA PA USA,39.86555,-75.84639
114490,Worton,39.28511,-76.09211
114498,Solomons,38.32011,-76.45311
114828,Stafford,39.71711,-74.25411
114834,Goose Creek,39.96011,-74.12211
158380,Hoopers Island,38.32311,-76.23311
164481,Pine Beach,38.24911,-75.83311
165039,FORTESCUE - NJ NJ-MESONET,39.24252,-75.17705
172657,North East MD-Landfill MD USA,39.59722,-75.91361
181388,JLG Training Center,39.924,-77.99
522908,Colonial Beach Rd,39.15069,-76.50169
546600,West Patuxent Basin,38.29208,-76.45126
566837,Hatem Bridge US 40 E/B MD US MDDOT,39.55,-76.058
571763,Pulpit Launch,39.914,-77.958
572125,Ebb Tide Cove,38.4603,-75.05576
572558,Balsam Dr,39.89941,-74.13377
575171,GWU Virginia Science & Technolog VA US WEATHERSTEM,39.0548,-77.44412
580816,95th St,39.05261,-74.75555
585272,BUNTING BRIDGE ON ASSATEAGUE ISL MD US USGS,38.13889,-75.18361
593740,S Nashville Ave,39.34321,-74.46899
614524,Dukes Rd,38.54853,-75.05807
617212,S Long Beach Blvd,39.53499,-74.261
5193,Glenelg,39.24306,-76.99833
5535,W4IFI Warrenton,38.75567,-77.734
10279,US-340 @ MD-180,39.35582,-77.58311
10362,Annapolis,38.983,-76.48
10401,Silas Little,39.91,-74.6
10403,Cedar Bridge,39.84,-74.38
10410,Miller Air Park-Berkeley,39.92578,-74.2981
12187,Clementon,39.63533,-74.75836
17691,Carroll Cty Airport,39.6083,-77.0077
17696,Frederick,39.4179,-77.3697
17864,MARTINSBURG EASTERN WV REG,39.4038,-77.975
18056,Millville,39.3662,-75.0779
18089,York Airport,39.9194,-76.8769
18136,Hagerstown Airport,39.7062,-77.7304
18434,"KJYO leesburg, va",39.0826,-77.5605
18439,"KOKV winchester rgnl, va",39.14054,-78.13907
18565,Cambridge,38.5371,-76.0309
19975,Westwood,39.9773,-75.86027
32256,West Chester - Green Hill,39.99016,-75.58183
43531,Camp David,39.645,-77.468
72236,Woodbine Municipal Airport,39.21915,-74.79476
85812,Laurel Airport,38.54155,-75.59267
85837,Manticoke River Seaford DE USA,38.65248,-75.7036
100199,Dennis,39.20393,-74.8923
100203,South Harrison,39.71236,-75.28075
100569,Greenwich,39.44188,-75.38232
102298,Bellevue SP,39.78,-75.50611
102300,Ellendale,38.80636,-75.43933
102301,Harrington,38.92414,-75.56722
102304,Smyrna,39.31969,-75.60611
102305,Devon,39.82869,-75.54517
102309,Odessa,39.44139,-75.66361
102312,"C&D Canal Bridge, Odessa DE USA",39.54472,-75.65197
149420,KC3BHK-2 Frederick MD US,39.37717,-77.46433
150603,Piney Point,38.9,-76.2
162596,"Mount EphraimNE, NJ",39.88393,-75.0902
165040,MANNINGTON TWP. - NJ NJ-MESONET,39.62944,-75.35917
165379,WEST DEPTFORD - NJ NJ-MESONET,39.87774,-75.13879
166162,Hartford,39.98329,-74.89568
166420,PENNSAUKEN - NJ NJ-MESONET,39.9851,-75.03911
171867,SR 1 @ Trap Shooters Rd DE USA,39.08415,-75.45851
171868,I-95 and DE-896 DE USA,39.64749,-75.74629
173105,"Berlin, MD",38.2361,-75.1817
173339,Delaware Memorial Bridge,39.69075,-75.54186
180647,Delaware Airpark,39.21838,-75.59643
185705,Cooper River Yacht Club,39.9249,-75.06679
187340,Xecunet MD US,39.39343,-77.4185
187358,Clayton Fire Co DE US,39.29167,-75.6343
187373,Kingsway Regional School Distric NJ US,39.76132,-75.29072
518807,Barts Church Rd,39.74275,-77.02866
533836,Ricky Dr,38.77411,-77.37283
534616,Delaware Airpark DE US NWS/FAA,39.21869,-75.60047
538528,Bozman Neavitt Rd @ Masons Rd,38.72432,-76.28184
539715,N Bayshore Dr,39.06191,-75.3973
551422,Island Club Rd,38.70888,-76.33153
555322,K4QJZ Tower,38.88657,-78.11145
557431,GW0807 Cambridge MD US,38.55219,-76.23885
558050,Mont Alto Rd,39.86041,-77.56078
565585,Trinity Church Rd,38.18948,-76.43366
566493,Ferry Dock Rd,38.32201,-77.04996
566496,Long Beach Blvd,39.6327,-74.18978
566831,Bay Bridge S-9 E/B MD US MDDOT,39.001,-76.45
566832,Hatem Bridge US 40 W/B MD US MDDOT,39.5607,-76.0897
566838,MD-33 at Knapps Narrows Drawbrid MD US MDDOT,38.7189,-76.33297
566840,US 301 at MD 305 MD US MDDOT,39.04663,-76.00877
566841,MD 231 at Patuxent River MD US MDDOT,38.51489,-76.6744
566845,MD-64 at MD-418 MD US MDDOT,39.70761,-77.57316
566853,US 50 EB on OC Drawbridge Wind S MD US MDDOT,38.33208,-75.08948
566856,I-95 at Millard E. Tydings Memor MD US MDDOT,39.5827,-76.10123
571418,Ferry Neck,38.68464,-76.21265
571524,Kansas Rd,39.54459,-74.38091
571962,GW1838 HARVEY CEDARS NJ US,39.7,-74.13333
575177,AstraZeneca MD US WEATHERSTEM,39.40249,-77.43342
576760,S Bayshore Dr,38.81518,-75.19814
579084,GW2224 BRIGANTINE NJ US,39.40733,-74.364
580610,Mill Creek Rd,39.65281,-74.21523
580659,Paradise Point Blvd,39.82875,-74.18471
580740,Long Green Rd,39.473,-76.49753
581250,Kim Dr,38.60037,-76.26301
582831,W McKinley Ave,39.53399,-74.26569
582903,MDTA Bridge Graphs MD US MDDOT,38.97759,-76.5425
583038,US 301 NB on NMB at G-10 (RWIS a MD US MDDOT,38.36245,-76.99001
586705,Shore Ln,38.02258,-76.50745
593309,Huntingfield Point,39.1184,-76.2471
593525,Newark,38.26869,-75.20633
594289,Sunrise Blvd,39.8405,-74.1455
594914,Jennifer Ln,39.6597,-74.21793
598978,Amherst Rd,39.75208,-74.12072
601200,Jennifer Ln,39.65992,-74.21728
601439,GW3496 FREDERICKSBURG VA US,38.308,-77.481
611624,W 21st St,39.57713,-74.23138
612159,Heritage Ln,38.23578,-75.19283
613183,4th Ave,39.9061,-74.08239
616825,Shunpike Rd,38.96536,-74.93491
618491,W McKinley Ave,39.5338,-74.26636
620471,Suffolk Pl,39.7026,-74.14195
622150,Cambridge Dorchester Airport,38.5393,-76.0304
622451,Twin Lakes Blvd,39.55665,-74.38669
623407,Harford County Airport,39.56684,-76.2024
625375,W 80th St,39.70842,-74.13667
625652,Easton 4 ESE MD US MD-MESO,38.74357,-76.01185
625653,Ridgely MD US MD-MESO,38.95357,-75.88281
625892,Kinloch Cir,39.03218,-76.52566
625932,Wrights,38.58543,-76.24558
626453,Harbor Ave,39.10258,-74.7215
629455,Churchville/Hartford Cnty TG,39.566,-76.202
629692,53rd St,39.14741,-74.69701
629773,Bay Ave,38.90444,-75.29472
631361,Wye Mills MD US MD-MESO,38.91833,-76.14528
632283,Sherwood West,38.74342,-76.33987
633901,Lighthouse Dr,39.80141,-74.17937
634460,Oxford Ln,39.24808,-74.62026
635819,Royal Way,38.15128,-76.67273
638172,Long Beach Blvd,39.67415,-74.15479
638264,Taft Ave,38.45408,-75.06968
641413,Island View Rd,38.14805,-75.28703
646959,Alderman Rd,39.62213,-75.22201
649332,Bay Ave,38.90495,-75.29542
12828,Assateague Island,38.08167,-75.20444
549194,E Seabright Rd,39.29034,-74.55551
85828,Bethany Beach,38.53892,-75.05415
7184,Beach Haven Marina,39.57633,-74.23167
11537,Kent Narrows,38.97107,-76.24923
54081,Bayside Beach,39.138,-76.442
714,Ft. Belvoir,38.7136,-77.1777
526673,Bear Castle Dr,38.04352,-77.75407
1619,Stafford,38.3941,-77.4523
100620,Bethel Mill,39.74853,-75.11387
174535,Patterson Park,39.293,-76.584
638331,Hassell Ave,38.50457,-75.05707
5094,Choptank River Bridge,38.57895,-76.05747
5098,Glen Burnie West,39.15272,-76.64537
5100,US-50 at MD-331,38.49297,-75.83933
7817,Relay,39.2395,-76.70783
10406,Chesapeake City,39.5275,-75.81
17697,Tipton,39.0871,-76.7609
31336,Warrenton Airport,38.5894,-77.7153
85827,Carvel,38.63609,-75.45499
85830,Sassafras River Townsend DE USA,39.39108,-75.74818
92055,W4RAH-1 Lovettsville VA US,39.287,-77.5975
93359,KLUA,38.6671,-78.5006
99961,Red Clay Creek Kennett Square-Longwood PA USA,39.87167,-75.6825
146751,Weide,39.39205,-76.29106
159445,"I-495 @ Exit 2, Wilmington DE USA",39.72139,-75.54028
161220,Dahlgren NDBC NCDV2 8635027,38.32,-77.037
171395,HOSPITAL (BERKELY SPRGS) WV US,39.625,-78.21889
172653,Lewes DE-Nassau DE USA,38.71278,-75.14861
