Spot ID,Name,Latitude,Longitude
580973,Kitesurfing Ostia-Torvaianica,41.64377,12.4346
51487,Lega Navale Ostia,41.71943,12.30212
15169,Fiumicino,41.8,12.2333
16406,Zingarini Aeroporto,41.6545,12.4452
115547,Cap Pertusato Phare,41.3674,9.1844
15174,Brindisi Aero,40.6576,17.947
66816,Ponza Faro,40.895,12.964
66826,Capo Caccia,40.56667,8.16667
15160,Alghero Aero,40.6321,8.2908
601638,Marina di San Lorenzo,41.55,12.54
51472,Gallipoli,40.052,17.989
16516,Castelldefels,41.28,2.07
66817,Cape Palinuro,40.0252,15.2805
161015,Vieste Faro,41.889,16.184
149207,Porto Torres,40.83911,8.40311
84461,Vieste,41.88301,16.17011
50939,Figari,41.5006,9.0978
51132,Hospitalet de L'Infant,40.99,0.923
16844,Thessaloniki Airport,40.52,22.97
50940,Ajaccio,41.9112,8.7943
55013,Canakkale Havaalani,40.1333,26.4
15162,Olbia,40.8987,9.5176
15173,Santo Spirito,41.1456,16.74849
16107,Ankara-Esenboga Airport,40.12,32.98
16110,Istanbul-Atatürk,40.97,28.82
16291,Tianzhu,40.07,116.59
16918,Alex. Airport,40.85,25.92
19191,Odate-Noshiro,40.19221,140.37126
51129,Cati,40.472,0.022
51134,Almoster,41.191,1.109
51148,Llagostera,41.819,2.89
51150,Palafrugell,41.917,3.168
51466,Lequile,40.307,18.141
82533,Roma-Spinacito,41.787,12.44783
83617,Sant Adria de Besos,41.4411,2.21811
84458,Castellana Grotte,40.886,17.16301
149222,Lecce,40.35711,18.16511
153708,Propriano Port,41.67411,8.89911
157788,Poggio Imperiale,41.82211,15.36711
158516,Kumbag,40.89811,27.46511
158519,Yapi Kredi,41.08111,29.01211
165459,Vilassar,41.50111,2.38611
165908,Nova Siri,40.14111,16.53911
165964,Villanova,41.95411,8.69911
184691,Santa Teresa Di Gallura,41.242,9.23
184711,Ischia nord-est,40.74,13.95
184747,Trani,41.275,16.421
184748,Barletta Patalini,41.313,16.282
601614,L'Ametlla de Mar,40.89,0.8
601637,Fiumicino Beach,41.7705,12.2204
616241,Via Chatillon,41.74016,12.24207
16143,Merzifon,40.85,35.58
16147,Bandirma,40.32,27.97
16153,Trabzon,41.0,39.72
16302,Shenyang,41.8,123.4
16324,Aomori Airport,40.73,140.7
16354,Hohhot,40.82,111.68
16412,Trevico,41.05,15.23
16421,Amendola,41.5414,15.7181
16422,Taranto Aeroporto,40.5175,17.4032
16423,Lecce Aeroporto,40.2392,18.1333
16426,Gioia del Colle,40.77,16.93
16517,Girona,41.9,2.77
16522,Sabadell,41.52,2.1
16527,Aeroport de Reus,41.15,1.17
17185,Chkalovsk,40.22,69.7
17260,Rustavi,41.67,44.95
17285,Ganja,40.73,46.4
17329,Batumi,41.62,41.6
17346,Bina,40.45,50.07
17348,Misawa,40.7,141.38
17364,Turkmenbasy,40.05,53.02
17375,Urganch,41.58,60.64
17410,Murted Tur LTAE,40.08,32.57
17412,Bursa-Yenisehir,40.26,29.56
17413,Corlu,41.13,27.92
17415,Samsun,41.25,36.57
17416,Tuzla,40.8746,29.295
17542,Hachinohe,40.55,141.47
18198,Fort Wayne,40.9781,85.1871
18968,Karaparsan,41.77,59.83
19163,Hakodate Airport,41.77,140.82001
31341,Arevik,40.75,43.87
45999,Navoi UTSA,40.12,65.17
46089,Foggia,41.42,15.52
50941,Solenzara,41.9244,9.406
54985,Aomori,40.8167,140.7667
54991,Hakodate,41.8167,140.75
55038,Inebolu,41.9812,33.76905
64381,Kars,40.55,43.08333
64741,Sant'angelo,41.7,15.95
64990,Kurdjali,41.65,25.38333
65287,Hohhot,40.81667,111.68333
65644,Stip,41.75,22.18333
65712,Fengning,41.2,116.63333
65862,Dashkhovuz,41.75,59.81667
65864,Chagyl,40.78333,55.33333
65916,Mazong Shan,41.8,97.03333
65917,Bayan Mod,40.75,104.5
65920,Hails,41.45,106.38333
65921,Haliut,41.56667,108.51667
65922,Huade,41.9,114.0
66239,Bailing-miao,41.7,110.43333
66258,Guaizihu,41.36667,102.36667
66302,Yumenzhen,40.26667,97.03333
66337,"Kayrakumskaya,gmo",40.3,69.8
66338,Khudjant,40.21667,69.73333
66814,Campobasso,41.56667,14.65
67205,Tian-shan',41.88333,78.23333
67687,Urgench,41.56667,60.56667
67688,Buzaubaj,41.75,62.46667
67689,Tamdy-bulak,41.73333,64.61667
67710,Tbilisi,41.75,44.76667
68869,Gori,41.98333,44.11667
83769,El Papiol,41.437,2.00783
85094,Camp Nou,41.37861,2.12517
85095,Platja d'Aro,41.81636,3.06089
95146,LEDA,41.73,0.54
111985,Topolcani-pgc,41.21667,21.46667
115840,Esashi,41.86667,140.12333
115846,Fukaura,40.645,139.93167
115848,Hachinohe,40.52667,141.52167
115988,Gioia Del Colle,40.76783,16.93333
116003,Latronico,40.08333,16.01667
