Spot ID,Name,Latitude,Longitude
19258,Arrachart Airport,-12.35,49.3
16188,Pisco Aeropuerto,-13.74,-76.22
185609,Paracas-Club de Regatas,-13.84417,-76.25383
17079,Lauro de Freitas,-12.9,-38.33
44653,Darwin Airport,-12.42,130.89
546950,Paracas-Muelle Zarcillo,-13.84058,-76.25693
16725,Cocos Islands,-12.18635,96.82821
44565,Coen,-13.76,143.12
44573,Batchelor,-13.05,131.03
44614,Lockhart River,-12.79,143.31
44641,Central Arnhem Plateau,-13.33,133.09
44645,Weipa,-12.68,141.92
44661,Douglas River,-13.83,131.19
44675,Jabiru,-12.66,132.89
45093,Troughton Island,-13.75,126.15
45344,Middle Point,-12.6,131.3
45349,Point Stuart,-12.24,131.88
45352,Gove Airport,-12.27,136.82
45353,Groote Eylandt Airport,-13.97,136.46
45354,Maningrida,-12.06,134.23
45355,Milingimbi,-12.09,134.89
45356,Ngayawili-Elcho Island,-12.0,135.57
65570,Salvador Aeroporto,-12.91099,-38.33104
100658,Oenpelli Airport,-12.33,133.01
583459,Paracas-Muelle Condor,-13.84958,-76.25192
603023,LIMA/JORGE CHAVE TG,-12.0166,-77.1166
16189,Cochacochayoc,-13.55,-71.98
16694,Santa Ana de Yacuma,-13.77,-65.43
16705,Mayotte,-12.8,45.28
17403,Pemba,-12.99957,40.5277
17477,FQLC lichinga,-13.3,35.23
18914,Faleolo Airport,-13.82,-172.0
51957,Salvador Buoy,-13.546,-32.596
55248,FWKI,-13.78,33.77
64553,Jabiru Airport,-12.6594,132.8939
64555,Central Arnhem Plateau,-13.3275,133.0861
68826,Lichinga,-13.3,35.23333
69174,Santa Ana,-13.76221,-65.43516
70237,Douglas River,-13.8345,131.1872
195206,Durack Meg,-12.47585,130.96546
518457,Cocos Island Ntc Aws,-12.1168,96.8919
623119,Paracas,-13.85894,-76.25124
44635,Charles Point,-12.39,130.63
115281,Noonamah,-12.61,131.05
19208,Wallis,-13.2383,-176.1992
20035,Vilhena,-12.7,-60.1
45361,Bulman,-13.67,134.34
113411,Karama,-12.40311,130.91611
19967,FNHU huambo nova lisboa,-12.8,15.75
64556,Bulman Aws,-13.6714,134.3414
66011,Rotuma,-12.5,177.05
66316,Apia,-13.8,-171.78333
71629,Lilongwe International,-13.78938,33.781
159259,FLKK,-13.06,31.76
187684,FW5835 Ndola,-12.96867,28.61733
44628,Scherger,-12.62,142.09
44674,Dum In Mirrie,-12.64,130.37
16904,Guachara,-13.33,-64.12
16924,Ayacucho,-13.13,-74.22
16925,Chuñuna Pampa,-13.71,-73.35
65495,Cuzco,-13.53572,-71.93878
67968,Vilhena Aeroporto,-12.69438,-60.09827
69173,Magdalena,-13.33333,-64.11667
70732,Huambo Nova Lisboa,-12.80888,15.76055
92230,Mkushi,-13.63333,29.43333
591335,Ross Smith Ave,-12.42945,130.84531
17181,Hell-Ville,-13.32,48.32
17422,Puerto Maldonado,-12.63,-69.2
19321,NVSC sola vanua lava,-13.85,167.55
19579,FLMF mfuwe,-13.26,31.94
64163,Lencois Chapada,-12.48229,-41.27697
65339,Puerto Maldonado,-12.61361,-69.22861
67741,Sola Vanua Lava,-13.8517,167.537
68554,Taguatinga,-12.4,-46.43333
69041,Mfuwe,-13.26667,31.93333
69172,San Ramón Airport,-13.3,-64.7
69182,Andahuayla,-13.70641,-73.35038
69194,Lencois,-12.56667,-41.38333
69237,Peixe,-12.05,-48.53333
69242,Kasempa,-13.53333,25.85
69243,Msekera,-13.65,32.56667
69371,Chipata,-13.56167,32.585
69372,Ndola,-12.99814,28.66494
69435,Barreiras,-12.15,-45.0
69513,Lundazi,-12.286,33.186
69520,Zambezi,-13.5361,23.1085
70259,Solwezi,-12.18333,26.38333
71989,Chitedze,-13.98333,33.63333
72121,Salima,-13.75,34.58333
72182,Kasungu,-13.01667,33.46667
73003,Serenje,-13.23333,30.21667
82341,Nkhota Kota,-12.91667,34.26667
82398,Kafironda,-12.6,28.11667
180303,Catumbela Airport,-12.4792,13.4869
185469,FW3886 Herbert AU,-12.5155,131.16882
523957,Beddington Rd,-12.54436,131.16713
529637,Moule St,-13.82466,131.83474
529882,Dorat Rd,-13.44571,131.17182
603167,CATUMBELA TG,-12.4833,13.4833
33725,Diego Suarez,-12.22158,49.39279
33768,Fannie Bay,-12.4286,130.82296
33769,Gove,-12.14149,136.69969
33784,Paracas,-13.78683,-76.26527
33786,Playa Asia,-12.76708,-76.61957
33811,Murrebue,-13.07687,40.55917
34217,Cocos (Keeling) Islands,-12.15192,96.87137
34566,Punta Hermosa/Playa Senoritas,-12.34203,-76.83638
72839,Mamoudzou Marina,-12.77863,45.23607
86414,Pemba nearshore,-12.72559,41.60416
86424,Paracas-Pisco,-13.62009,-76.62503
