Spot ID,Name,Latitude,Longitude
17657,"CYCB cambridge bay, nt",69.1,-105.12
17772,Hall Beach,68.78,-81.25
189565,UAF TOOLIK FIELD STATION AK US,68.6283,-149.59579
12717,Imnaviat Creek,68.62,-149.3
15536,Andoya,69.3,16.15
15537,Alta,69.98,23.37
15541,Evenes,68.52,16.68
15639,Storkmarknes-Skagen,68.58,15.02
15642,Sorkjosen,69.78,20.97
15757,Anaktuvuk Pass,68.13,-151.73
15764,Point Hope,68.35,-166.8
15860,Ivalon,68.62,27.42
15905,Wevok,68.88,-166.13
16586,Komakuk Beach,69.59,-140.17
16590,"CWVH storm hills /n. w. ,",68.9,-133.92999
17015,Posëlok Aeroporta,69.32,87.33
17131,Kirkenes,69.73,29.9
17135,Tromso,69.68,18.92
17142,Leknes,68.15,13.62
17149,Enontekio,68.36,23.43
17583,"CXTV trail valley /n. w.,",68.75,-133.5
17593,"CYHK gjoa haven airpo, nt",68.63,-95.85
17644,"CXTN tuktut nogait /n. w,",69.18,-122.35
17672,"CWND pelly island, nt",69.63,-135.42999
17854,BGJN jacobshavn lufthavn,69.23,-51.07
18728,"CYBB pelly bay airpor, nt",68.53,-89.82
18779,Svolvaer-Helle,68.25,14.67
18885,"CYYH spence bay airpo, nt",69.55,-93.58
18891,"CYUB tuktoyaktuk, nt",69.45,-133.02
18898,"CYPC paulatuk airport, nt",69.35,-124.03
19070,"CYGT igloolik airport, nt",69.37,-81.82
19287,Point Lay,69.82,-162.92
20080,"Red Dog, AK",68.03,-162.89999
20297,Ikpikpuk,69.7669,-154.66141
55645,Bremnes,68.8103,16.19006
62902,Amderma,69.75,61.7
62903,Maresale,69.71667,66.8
63291,Pelly Island,69.63333,-135.43333
65163,Storm Hills,68.9,-133.93333
65204,Cambridge Bay,69.1,-105.13333
65442,Egedesminde/ausi,68.7,-52.85
65443,Jacobshavn Lufthavn,69.24322,-51.05711
65821,Mittarfik Aasiaat (egedesminde Lufthavn),68.71667,-52.8
65961,Murmansk,68.96667,33.05
66398,Kanin Nos,68.65,43.3
66699,Ivalo,68.60727,27.40533
66751,Kautokeino Ii,69.0,23.03333
66761,Skrova,68.15,14.65
66782,Kirkenes Lufthavn,69.72578,29.89129
67417,Paulatuk (auto),69.35,-124.06667
67418,Tuktoyaktuk (auto),69.43333,-133.01667
67464,Spence Bay Airpo,69.54667,-93.57667
67561,Gjoa Haven,68.63333,-95.85
67605,Herschel Isl,69.56667,-138.91667
67636,Kugaaruk Climate,68.53333,-89.78333
68155,Teriberka,69.2,35.11667
68156,Padun,68.6,31.85
70940,Hekkingen,69.6,17.83333
70960,Suolovuopmi Lulit,69.56667,23.53333
70963,Sihccajavri,68.75,23.53333
71007,Bo I Vesteralen,68.6,14.43333
71030,Nordstraum I Kvaenangen,69.83333,21.88333
71052,Rotvaer,68.36667,15.95
85687,Nicholson Peninsul,69.93333,-128.96666
93671,Vaida Guba Bay,69.93333,31.98333
96389,Nikel,69.41667,30.18333
97851,Noril'sk,69.33333,88.3
98363,Bugrino,68.8,49.33333
98372,Varandeya,68.81667,58.01667
98373,Cape Svedskij,68.55,55.5
99486,Buhta Ambarcik,69.61667,162.3
100002,Ajon Island,69.93333,167.98333
100003,Rauchua,69.5,166.56667
100004,Pevek,69.7,170.28333
100006,Caun,68.88333,170.78333
100137,HOWARD PASS AK US,68.1561,-156.8958
100375,Virtaniemi,68.96667,28.78333
100376,Nivankyul,68.35,30.73333
115438,Enontekiö Näkkälä,68.6025,23.57694
115452,Inari Saariselkä,68.43208,27.44555
115457,Inari Nellim,68.84888,28.30055
115494,Inari Rajajooseppi,68.47738,28.30202
115505,Kilpisjärvi Saana,69.04222,20.85444
115525,Kittilä Laukukero,68.06194,24.03388
115526,Inari Väylä,69.07138,27.49305
151224,CZPK,69.35,-124.05
151225,CZUB,69.43,-133.03
151325,CWOI,69.15,-140.14999
151326,CWJN,69.57,-138.92
151347,CXCM,69.1,-105.13
151350,CNBB,68.53,-89.8
163464,Franklin Bluffs AK US MISC,69.8922,-148.76801
164994,C23K Itkillik AK US USARRAY,69.836,-150.61259
165041,C27K Jago River AK US USARRAY,69.626,-143.7114
165043,D25K Kavik River AK US USARRAY,69.322,-146.37511
165046,E22K Anaktuvuk Pass AK US USARRAY,68.1343,-151.8132
165083,E24K Your Creek AK US USARRAY,68.0748,-148.4868
165255,E27K Coleen River AK US USARRAY,68.1861,-141.59509
171952,C21K Knifeblade Ridge AK US USARRAY,69.1565,-154.78329
171984,C16K Lisburne Hills AK US USARRAY,68.2746,-165.3436
171986,D20K Etivluk River AK US USARRAY,68.7132,-156.6132
171998,D22K Ayikyak River AK US USARRAY,68.8799,-152.6821
172059,C19K Lookout Ridge AK US USARRAY,69.1049,-159.5874
185573,FW4632 Narvik NO,68.44233,18.06517
568254,Atigun Pass AK US MISC,68.12537,-149.51233
590453,GW2881 Bogen I Ofoten NO,68.528,17.101
591939,GW2887 Bogen I Ofoten NO,68.52333,17.39233
12780,ATIGUN PASS AK US SNOTEL,68.13,-149.48
15539,Bardufoss,69.07,18.53
18794,Arctic Village,68.12,-145.57001
66698,Utsjoki Kevo,69.75575,27.0088
158211,KUGURUROK AK US,68.31672,-161.49197
4917,CDSA2 Chandler Shelf DOT,68.0781,-149.5795
16595,Inuvik,68.3,-133.48
17013,Abram-Mys,68.97,33.05
19797,UMIAT AIRFIELD,69.37,-152.13609
68227,Dzardzan,68.73333,124.0
70981,Drag-Ajluokta,68.05,16.08333
98400,Potapovo,68.66667,86.25
100284,Andryushkino,69.16667,154.5
601724,Skavstien,69.70512,18.90234
13007,SAGA2 Sag River DOT,68.7608,-148.87309
18896,"CYKD aklavik airport, nt",68.22,-135.0
66781,Karasjok,69.46667,25.51667
68143,Cherskij,68.75,161.28333
68226,Olenek,68.5,112.43333
70944,Harstad,68.8,16.53333
100005,Bilibino,68.0,166.5
175374,D24K Happy Valley AK US USARRAY,69.1532,-148.8233
17158,"CZEV inuvik, nt",68.32,-133.52
19471,"PAGB galbraith_lake, ak",68.48,-148.52
65508,Suhana,68.61667,118.33333
65991,Lovozero,68.0,35.03333
67412,Margaret Lake,68.8,-140.85
67562,Inuvik,68.31667,-133.51667
68144,Ostrovnoe,68.11667,164.16667
70958,Skibotn-Larsbergbukta,69.38333,20.26667
100291,Deputatskii,69.33333,139.66667
100292,Belaya Gora,68.53333,146.16667
115015,NANA REG CORP RED DOG MINE 3SSW AK US,68.0277,-162.9212
115200,IVVAVIK NATIONAL PARK NEAR INUVI YT CN,69.16444,-140.15388
151324,CWZR,68.8,-140.08
33074,Inari,68.9322,27.07259
33085,Unstad Beach,68.27205,13.56588
174761,Stamsund,68.12941,13.86298
