Spot ID,Name,Latitude,Longitude
149790,Galveston Bay,29.54004,-94.91092
534,Levee-Texas City Dike,29.42357,-94.8897
149787,Galveston Fishing Pier,29.24894,-94.85197
158101,Clear Lake Park,29.5649,-95.0683
14767,Crab Lake,29.46816,-94.61673
149789,Matagorda Bay,28.59107,-95.98264
83780,Surfside Beach,28.92849,-95.29132
14745,Texas City,29.36552,-94.95127
44033,Jefferson Parish,29.94348,-90.22716
525241,Point Comfort,28.68997,-96.55687
610893,JPSO - Westbank,29.90338,-90.07001
610894,Lafitte Fisheries Market,29.76055,-90.10471
610895,Laferniere Park - Eastbank,29.99729,-90.21624
617117,Jefferson Parish EOC,29.91532,-90.06582
638740,Alario Center - Segnette Field,29.90416,-90.16381
49073,Dulac,29.34876,-90.73206
49080,Cameron,29.78304,-93.29233
151873,Texas Corinthian Yacht Club,29.53062,-95.00147
1526,Seabrook SC,29.55693,-95.01785
1123,Eagle Point,29.48131,-94.91721
4781,Galveston North Jetty,29.35745,-94.72473
168009,Isla Cedros,28.03444,-115.18611
527,Scholes Field,29.2704,-94.8642
48581,Rockport,28.0198,-97.0481
148475,EW4792 Canyon Lake TX US,29.87867,-98.21417
180264,Surfside North Jetty NDBC FPST2,28.936,-95.294
528,Galveston Buoy,29.232,-94.413
26193,Port O'Connor,28.44581,-96.39551
100756,Texas Point,29.68939,-93.84192
168236,Vermilion Bay - Cypremort Point,29.71306,-91.88028
523,Morgan's Point,29.682,-94.985
50316,Caillou Bay,29.07806,-90.87139
158532,Terramar Beach,29.13211,-95.05911
46610,Calcasieu Pass,29.7681,-93.3429
94461,LA Offshore Oil Port,28.885,-90.024
147735,San Luis Pass,29.0757,-95.12257
169199,Caillou Lake,29.24917,-90.92111
530,Aransas Airport,28.0837,-97.0467
1460,Kerrville,29.97793,-99.08724
1469,Stinson,29.339,-98.472
15291,Del Rio,29.3784,-100.927
16664,Wharton,29.2515,-96.1508
52336,Fresh Water Canal,29.555,-92.305
147731,East Matagorda,28.71007,-95.91407
