Spot ID,Name,Latitude,Longitude
1785,REAL Slick,35.56664,-75.48852
399,Avon Sound,35.37067,-75.50684
393,Frisco Woods,35.24732,-75.62896
395,Waves,35.57395,-75.46872
392,Avon Ocean,35.34732,-75.49998
45959,KHK Resort,35.58355,-75.46838
1564,Pamlico Sound,35.425,-75.8333
172096,Jockey's Ridge Sound,35.94044,-75.6581
164006,North River ,34.7747,-76.6176
188266,Oriental - Neuse River L7,35.00889,-76.6606
35767,Buxton,35.25759,-75.5237
676,Oregon Inlet CG,35.77388,-75.52501
175109,Croatan Sound,35.8694,-75.66337
531224,White Point - Atlantic Channel DB1,34.87691,-76.33808
542951,Crab Point,34.75614,-76.71477
94797,Jennettes Pier,35.91108,-75.59289
89646,Buxton-Hatteras High,35.26463,-75.5538
1153,Ocracoke,35.1467,-76.00665
48097,Oregon Inlet,35.79979,-75.54533
49092,Fort Macon,34.70049,-76.68824
583334,New Hanover County Tower,34.2431,-77.86815
674,Alligator Bridge,35.90065,-76.00918
102068,Stumpy Point Tower,35.7084,-75.7674
10266,Mercer Pier,34.21334,-77.78645
100766,Hatteras Landing,35.20866,-75.70409
544573,Rodanthe Pier,35.58504,-75.46135
679,Diamond Shoals Light,35.006,-75.402
17788,Hatteras Airport,35.2324,-75.6222
681,Cape Lookout,34.61068,-76.52837
569670,Sail Away Buxton,35.27008,-75.54274
569771,First Flight Park,35.91725,-75.60654
157710,Onslow Bay Outer Buoy,34.207,-76.949
522266,Frisco NC-12,35.22704,-75.63594
615561,Figure 8 Island North,34.28499,-77.72616
644609,Figure 8 Island South,34.25771,-77.75478
542075,Salvo-Dory,35.54501,-75.47341
571091,Carolina Yacht Club,34.20082,-77.80048
10214,OR Inlet Marina,35.79568,-75.54822
522542,Morehead City 7th St,34.71949,-76.7254
19758,Bogue Field,34.684,-77.03
534850,Blackbeard Sailing Club,35.06246,-76.94891
675,Manteo,35.9189,-75.699
17950,Gainesville,34.2721,-83.8305
49740,Wrightsville Buoy,34.142,-77.721
10669,Beaufort,34.71731,-76.67062
17828,Raleigh-Durham,35.8777,-78.7997
158237,Corbina,35.602,-75.46833
163354,Atlantic Beach,34.69611,-76.70911
18261,Anderson,34.498,-82.7092
168320,Cedar Island Ferry Terminal,35.01833,-76.31444
525392,Masonboro Island-MBIN7 ,34.091,-77.868
1420,Neuse River,35.037,-76.986
180633,Brigadoon,35.477,-80.942
187619,Nags Head South,35.87433,-75.57783
573310,Askins Creek,35.32554,-75.50914
680,MC Airport,34.7326,-76.6566
36013,Piney Island,35.02222,-76.4625
1027,Wilmington,34.2668,-77.8999
18098,Asheville,35.4318,-82.5379
1617,New Bern,35.0684,-77.0478
16226,Tangier,35.73,-5.9
190682,Kill Devil Hills-Colington Island,35.998,-75.703
1618,Washington,35.5703,-77.05
17719,Greenville Downtown Airport,34.8487,-82.35
17774,"KCHA chattanooga/love, tn",35.03,-85.2
17813,Charlotte,35.2226,-80.9543
17847,Clemson,34.6722,-82.8814
18047,"KTYS knoxville munici, tn",35.82,-83.98
18191,Cherry Point,34.9,-76.88
170240,Manteo Maritime,35.90911,-75.67011
569731,Ballast Point,35.90599,-75.64529
605188,Reef Dr,35.3486,-75.51369
618509,E Front St,35.11068,-77.03452
619840,Hull Cir,34.72717,-76.86604
1026,New River,34.70622,-77.44067
17848,"KFBG fort bragg/simmo, nc",35.13134,-78.93473
17880,Fayetteville,34.9896,-78.8801
17896,Hickory,35.742,-81.3822
18077,Rock Hill,34.9836,-81.0562
18119,Rocky Mount,35.8502,-77.8951
18639,Pope Air Force Base,35.17,-79.02
19344,Martil,35.60206,-5.30648
86850,Ellington Airport,35.50697,-86.80389
162554,"Whispering PinesSE, NC",35.2455,-79.3535
163358,Frisco Runboat,35.23111,-75.62911
174391,Jackson County Airport GA US NWS/FAA,34.17586,-83.5616
187255,Clemson University SC US,34.67866,-82.84316
187352,NC State Carter-Finley Stadium NC US,35.80081,-78.71938
187363,Smithfield-Clinton NC US,34.99323,-78.31199
188482,BRASSTOWN BALD GA US,34.8742,-83.8106
530102,North End Ft Hugar Way,35.93683,-75.7229
555799,Off Sr,35.50101,-76.80829
565613,GW1238 Chattanooga TN US,35.1225,-85.19117
567055,E Fort Macon Rd,34.69545,-76.70211
581969,Land&#39;s End Way,35.23986,-75.62414
582527,Moonrakers Sky Deck,34.71712,-76.66657
596019,Island Rd,34.69835,-76.57763
610151,Hatteras Harbor Ct,35.21763,-75.69807
611890,Pier Pointe Dr,34.67564,-76.95798
615932,Sound Dr,34.67171,-77.02915
615942,Bearwallow Mountain,35.46135,-82.35822
618302,S Virginia Dare Trail,35.98306,-75.6379
621746,Shepard St,34.71965,-76.71259
633532,Sea Vista Dr,35.56216,-75.47228
640972,Cattle Ridge Rd,35.32235,-75.51363
5262,WA4BPS Huntsville,34.74333,-86.53217
16482,Melilla,35.28,-2.95
16800,Tlemcen Zenata,35.02,-1.47
17317,Oujda,34.78,-1.93
17320,Nador-Aaroui,34.99,-3.03
17322,Al Hoceima,35.18,-3.85
17741,"KRYY mccollum fld, ga",34.0146,-84.5963
17768,Florence Regional Airport,34.1877,-79.7308
17799,"KGYH greenville, sc",34.7528,-82.384
17826,Maxton,34.7913,-79.3683
17861,"KMKL mckellar/jackson, tn",35.6,-88.92
17865,Muscle Shoals,34.7439,-87.5997
17878,Monroe,35.0147,-80.6242
17894,"KHKA blytheville arpt, ar",35.93,-89.83
17926,"KCSV crossville, tn",35.95,-85.08
17928,Decatur,34.658,-86.9434
17943,Memphis International Airport,35.05,-90.0
17949,Greer /Greenville-Spartenburg Int'l,34.8842,-82.2209
18037,Lumberton,34.6081,-79.059
18043,Tupelo,34.2622,-88.7713
18045,Rome,34.3483,-85.1616
18051,Huntsville,34.6441,-86.7861
18068,"KDYR dyersburg, tn",36.0,-89.4
18173,Concord,35.3932,-80.707
18174,Ellis Airport,34.8251,-77.6189
