Spot ID,Name,Latitude,Longitude
148480,C-Street Surfer's Point,34.27398,-119.30479
418,Leadbetter Beach,34.40325,-119.6929
402,Jalama Beach,34.51142,-120.50199
450,Topanga,34.03969,-118.57623
175343,Leo Carrillo,34.04223,-118.91569
180917,Arroyo Laguna,35.65406,-121.22376
169325,Pismo Beach,35.10589,-120.62994
401,Lake Isabella,35.65159,-118.45866
179981,Zuma Beach,34.0285,-118.84098
1129,Lopez Lake,35.19894,-120.46351
19771,Point Conception,34.44948,-120.47033
90902,Santa Barbara Light 4,34.40805,-119.6851
567378,Will Rogers Beach,34.03144,-118.52737
540519,Port Hueneme Light,34.14398,-119.21627
448,Arroyo Laguna,35.66507,-121.28464
650,Oxnard,34.2008,-119.2072
709,S.B. East Buoy,34.24,-119.85
708,S.B. West Buoy,34.2739,-120.4681
179929,Lake Castaic (SCE-032),34.51912,-118.59327
973,Santa Maria Buoy,34.88,-120.87
15895,Point Mugu NAS,34.12,-119.12
523285,SCE Santa Felicia Canyon Rd CA US SC-EDISON,34.46058,-118.75402
194924,Cottonwood Cove Resort,35.49025,-114.68841
971,Cape San Martin Buoy,35.74,-121.89
18783,Bullhead City,35.15,-114.56
69679,Gaviota,34.47,-120.23
100770,Santa Barbara Harbor,34.4083,-119.685
179934,Malibu,34.02436,-118.78527
4363,Port San Luis,35.169,-120.754
50189,Isabella Dam,35.64583,-118.47722
645,Vandenberg AFB,34.73,-120.58
644,Santa Maria Airport,34.9,-120.45
974,SLO Airport,35.2376,-120.6361
183780,Ventura Yacht Club,34.245,-119.265
169543,Deer Creek,34.07917,-118.99
537123,Little Pico Creek CA US PGE,35.63275,-121.16207
8752,Malibu Canyon,34.0997,-118.7033
657,Palmdale,34.6294,-118.0846
120873,Lake Havasu City Airport,34.57111,-114.35828
152686,Cal Poly Pier,35.16975,-120.74063
183752,Whale Rock Reservoir,35.448,-120.886
160405,Nipomo Dunes,35.00876,-120.59998
188585,SCE-2295 CA US SC-EDISON,34.4709,-120.35916
656,Ontario Airport,34.05,-117.6
18768,Van Nuys,34.22,-118.48
146316,KHII,34.45,-114.36
174725,Cathedral Peak Trail,34.49467,-119.71317
1072,Bakersfield,35.43444,-119.05417
15926,Camarillo Airport,34.2138,-119.1072
158829,Laguna Lake,35.26411,-120.69111
521654,Mugu Canyon (SCE-2900),34.09901,-119.07892
8638,Cheeseboro,34.1847,-118.7172
8645,Placerita Canyon,34.3531,-118.4186
8798,Poppy Park,34.7325,-118.3833
18769,Mojave,35.07,-118.15
19983,Big Bear City,34.27,-116.85
31242,Santa Ynez Airport,34.6,-120.07
84849,Point Mugu SP,34.09683,-118.95683
115408,Crestline Glider Launch,34.2365,-117.31417
538628,Castaic-Town,34.50394,-118.624
538629,FW9504 Ventura CA US,34.25183,-119.26733
15471,Lompoc,34.67,-120.47
184592,SCE Pyramid Lake CA US,34.69581,-118.79271
185667,Bodfish,35.59628,-118.51307
186802,SCE Silverwood Lake CA US,34.27701,-117.33412
187671,Whale Rock Reservoir Alt CA US,35.46411,-120.8582
554042,Isabella-Gautche Point,35.64802,-118.42261
568666,Castaic Lower Lagoon,34.501,-118.603
7065,Kernville,35.778,-118.433
8837,Saugus,34.425,-118.525
8957,Whitaker Peak,34.5686,-118.7403
9262,Angeles Natl Forest-Chilao,34.3317,-118.0303
15832,China Lake-Airfield,35.68,-117.68
16679,Twentynine Palms Airport,34.3,-116.17
48668,Topanga Hills,34.07467,-118.62783
101611,PHELAN CA US UPR,34.47944,-117.57215
158243,REFUGIO CA US,34.51666,-120.07533
181278,SC Edison 100 CA US,35.70575,-118.18004
181297,Toro Creek CA US,35.4555,-120.79608
189872,Happy Canyon Hill CA US PGE,34.63159,-119.99153
191062,Isabella-Ponderosa,35.63824,-118.47552
193065,Oak View Bluff,34.40493,-119.3021
195409,Autumn Drive,34.51817,-114.35733
517228,Las Yeguas CA US PGE,35.44087,-119.95697
517829,Marshall Peak - CSS CA US HOLFUY,34.209,-117.3027
523608,Hwy 154 CA US PGE,34.55696,-119.91594
527303,Cayucos Road CA US PGE,35.44541,-120.86725
548191,Cruz Rock CA US PGE,35.71185,-121.29581
549093,SCE Kern County Landfill CA US SC-EDISON,35.70915,-118.41408
552207,SCE-3424 CA US SC-EDISON,34.49604,-119.78945
554909,SCE-3463 CA US SC-EDISON,34.03684,-118.82889
975,Paso Robles,35.62,-120.7
1073,Kingman,35.25778,-113.93306
2886,N7CW Prescott,34.5705,-112.51467
6022,STANTON,34.1647,-112.7353
7169,Jawbone,35.295,-118.2267
7248,Opal Mountain,35.1542,-117.1756
8741,Lake Palmdale,34.5372,-118.1014
8948,Wiley Ridge,34.3717,-118.8408
9502,Walker Pass,35.6658,-118.0569
11196,Grass Mountain,34.6408,-118.4142
15817,Edwards Air Force Base,34.9,-117.88
15946,Lancaster-Airfield,34.73,-118.22
19463,Mojave Valley,34.93056,-114.56389
20306,KK6KU Rosamond,34.86867,-118.20917
20501,CW9067 Ridgecrest,35.58646,-117.69407
63317,Tehachapi Municipal Airport,35.135,-118.43922
73220,Mojave Central,35.057,-118.15133
85407,Boulder City Airport,35.94748,-114.86109
93809,Topanga North,34.1361,-118.6061
100353,Lebec CA US CARB,34.84155,-118.86058
101202,PLMDLE CA US UPR,34.60438,-118.12134
116476,KR6C Quartz Hill CA US,34.65473,-118.2212
119934,I-5 @ Grapevine Rd. CA US CALTRANS,34.93904,-118.93024
165361,VANDENBERG MOBLE RAWS CA US,34.6701,-120.56091
175217,GAVIOTA CA US,34.4884,-120.23576
175631,SCEdison 015 CA US,34.51004,-118.16558
181329,Isabella Highlands,35.67379,-118.49486
181655,South El Pomar Road CA US,35.53108,-120.63174
184260,SCE Los Robles Trail CA US,34.16468,-118.9113
184597,SCE Acton CA US,34.48942,-118.19724
186736,SCE El Centro Rd CA US,34.3993,-117.53828
187085,SCE Lucerne Valley CA US,34.42868,-116.80584
187087,SCE Johnson Valley CA US,34.37018,-116.64957
187848,Casmalia Alt CA US,34.84402,-120.51891
