Spot ID,Name,Latitude,Longitude
1436,Squamish Spit,49.68466,-123.172
93974,Jetty Island,48.01563,-122.27066
1437,Boundary Bay,49.00165,-123.03571
1593,St-Gédéon,48.49026,-71.79221
1438,Harrison Lake,49.31074,-121.77485
2359,La Baie,48.33398,-70.86922
115386,Marrowstone Point Light,48.1016,-122.6879
1227,Kayak Point,48.13654,-122.36834
1435,Jericho Sailing Centre,49.277,-123.197
174987,Hat Island,48.0193,-122.3342
1000,Vancouver Airport,49.183,-123.1682
100964,Juniper Beach,48.229,-122.4
115630,Le Havre Phare,49.5123,0.06926
115942,Brignogan Phare,48.6779,-4.3465
151183,Pam Rocks,49.48,-123.3
601574,Blainvillais,48.8741,-1.8296
998,Sand Heads,49.1,-123.3
171158,Tsawwassen Ferry Terminal,49.0041,-123.1335
601565,Plage de Lestrevet,48.18,-4.29
600,Smith Island,48.31845,-122.84375
16583,Penticton Airport,49.47,-119.6
163929,Cherry Point S Dock,48.86,-122.756
601575,Coudeville Plage,48.88,-1.56
51752,English Channel Buoy,49.9,-2.9
115598,Pointe Du Raz,48.03333,-4.73333
151174,Discovery Island,48.4245,-123.2258
1521,Point Wilson Light,48.144,-122.755
7031,Bay View,48.4639,-122.4681
599,Whidbey Island NAS,48.3518,-122.6559
18904,Long Beach,49.08,-125.77
996,Bellingham Airport,48.79544,-122.5337
3077,Sandy Pt. Shores,48.8009,-122.7075
16671,Victoria-Gonzales Bay,48.41324,-123.32508
53552,Ploumanac'h Phare,48.8375,-3.4832
54011,W English Channel Buoy,50.0,-4.2
115941,Ouessant,48.46667,-5.05
192053,Bluebill Point,49.28997,-124.13634
529538,Beckett Point,48.07692,-122.89007
601563,Plage du Pouldu,48.0127,-4.5483
116953,The Kite Ranch-Keho Lake,49.96234,-113.03676
151180,Point Atkinson,49.33,-123.27
628,Race Rocks,48.3,-123.533
529771,New Dungeness Lighthouse,48.18217,-123.11
601569,Kerfissien,48.6893,-4.1587
1006,Comox,49.716,-124.9
153546,Port Angeles CG,48.1414,-123.41407
186664,North Shore Kite Club,48.067,-114.107
84817,Ten Mile Point,48.45411,-123.26511
528454,Rocky Point Beach,48.24791,-122.5313
529522,Bellingham Marina,48.75728,-122.50461
16931,Kelowna Airport,49.95,-119.37
175277,Rotary Beach,49.84611,-119.4925
1612,Roberval,48.516,-72.266
4374,Port Townsend Ferry,48.112,-122.758
16593,Pincher Creek,49.52,-113.98
1223,Marrowstone Island,48.10082,-122.68859
1003,Ballenas,49.35,-124.17
28305,Halibut Bank,49.34,-123.73
617784,West Locust Beach,48.78,-122.56
1004,Entrance Island,49.2091,-123.8081
84518,Le Val-Saint-Pere,48.66111,-1.403
158931,Dungeness Rec Area,48.12211,-123.19311
1009,Arlington Airport,48.17,-122.17
1613,Bagotville,48.333,-71.0
54580,Swantown,48.303,-122.713
100965,Cama Beach,48.143,-122.515
630,Sheringham Point,48.38,-123.92
995,Saturna Isle,48.783,-123.05
518282,English Bay Buoy,49.302,-123.357
16612,Winnipeg International Airport,49.91583,-97.24931
18539,Baie Comeau,49.13,-68.2
18730,Ile Rouge,48.08,-69.55
18752,Cap Chat,49.08,-66.73
159003,Viewcrest,48.70511,-122.50111
4373,Port Angeles Harbor,48.125,-123.44
16662,Kelp Reefs,48.55,-123.23
18482,Gaspe,48.77,-64.48
18748,Pointe des Monts,49.32,-67.38
28228,Sentry Shoal Buoy,49.91,-124.99
50981,Deauville,49.3653,0.1543
629,Victoria Harbour,48.42359,-123.37136
1605,Cap-de-la-Madeleine,49.2508,-65.3247
16565,Lethbridge,49.63,-112.8
18597,Normandin,48.82222,-72.58888
19097,Cap d'Espoir,48.42,-64.32
53554,Pointe de la Hague,49.7333,-1.9333
85988,Kelp Reefs,48.54759,-123.23687
101015,Merry Island Lightstation,49.46667,-123.91667
583890,Club Shred NW,48.22531,-122.65012
2323,Hein Bank,48.336,-123.159
6107,St. Mary,48.7375,-113.4306
16657,Waterton Park,49.13,-113.8
17169,Estevan Point,49.38,-126.55
18497,Mont Joli,48.6,-68.22
18622,Port Menier,49.83,-64.3
18694,Pointe Claveau,48.26,-70.11
51724,Neah Bay Buoy,48.5,-124.7
67451,Pointe-au-Pere,48.51667,-68.46667
599286,Squamish Yacht Club,49.69461,-123.15511
990,La Perouse Bank Buoy,48.84,-126.0
1005,Sisters,49.48,-124.43
18543,"CYVO val d'or, qb",48.07,-77.78
18702,Ile Bicquette,48.42,-68.9
18876,Abbotsford Airport,49.03,-122.38
115593,Dieppe Port,49.93333,1.08333
159886,Mt Baker-Pan Dome,48.85305,-121.6772
186577,Taillon,48.64665,-71.8306
597853,Lummi Island,48.65368,-122.58723
1429,Esquimalt Harbour,48.4319,-123.4395
17236,Bratislava,48.17,17.21
18561,"CYUY rouyn airport, qb",48.2,-78.83
19157,Aeroport La Baie,48.3,-70.93
50818,München,48.3667,11.8167
50984,Caen,49.1733,-0.45
